Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
102,2008-02-29,57.081275939941406,58.691394874856286,56.146371807263115,57.54873152863808,16477462
103,2008-03-03,54.692073822021484,56.509952167994456,54.06880315839647,54.58819596514363,10049153
104,2008-03-04,53.289710998535156,55.26340425939629,51.939291889156905,55.055648557140465,11485198
105,2008-03-05,54.27655029296875,54.53624663844023,51.991220339405416,53.549398412234325,8581053
106,2008-03-07,51.497806549072266,53.49747015059276,49.342324409892385,53.49747015059276,14251925
107,2008-03-10,51.05631637573242,51.41989058044643,48.12174887482118,51.31601273943633,11713659
108,2008-03-11,55.26340103149414,55.782793779153984,49.44620296217541,50.64080346390705,19665129
109,2008-03-12,53.86104202270508,57.133217080289434,53.341649268242726,56.7696428566373,12262350
110,2008-03-13,46.459693908691406,52.97807750699553,45.187182305584194,52.45868472839196,47000084
111,2008-03-14,49.653961181640625,49.86171688234452,46.79730092399486,47.758175442697464,35798540
112,2008-03-17,47.70623016357422,48.719045196345505,46.69341513080293,48.719045196345505,19211273
113,2008-03-18,48.12175369262695,49.05666140003266,46.8492385651915,47.628327734303305,12632937
114,2008-03-19,48.40741729736328,53.912978289866075,48.09578024091553,50.38110691367405,16449023
115,2008-03-24,48.874874114990234,50.22529679451075,47.81011817794804,50.22529679451075,11636914
116,2008-03-25,50.71871566772461,51.030349210145616,49.238444893562665,50.14738222308305,13232423
117,2008-03-26,50.40707778930664,51.62765216390387,49.861714695925805,50.38110744726802,11448313
118,2008-03-27,51.316017150878906,51.80944310222018,49.65396098476471,49.65396098476471,17425122
119,2008-03-28,51.41989517211914,51.80944327481807,50.06947607368405,51.54974336556622,11599511
120,2008-03-31,51.05631637573242,51.65362012566584,50.38110512563078,51.41989058044643,9914705
121,2008-04-01,51.16019821166992,51.887350200236135,50.51095725171311,51.41989459565264,6034588
122,2008-04-02,51.99122619628906,53.49746728311809,51.41989276294745,51.41989276294745,6087024
123,2008-04-03,51.57571029663086,52.354799405771146,51.16019540061788,52.121073377500544,3883474
124,2008-04-04,51.316017150878906,51.913320952160255,50.32917229291169,51.913320952160255,5906537
125,2008-04-07,51.10825729370117,51.62765002351026,50.51095354100629,51.39392399956765,4088729
126,2008-04-08,49.809776306152344,51.13422849389231,49.44620209364817,51.03034712829903,5753811
127,2008-04-09,49.93962478637695,50.38110650333176,49.36829136166195,49.96559512792899,3776374
128,2008-04-10,50.926475524902344,51.290049781953975,49.67993420862308,49.861719575969964,7075297
129,2008-04-11,51.16019821166992,51.67959097963537,50.640805443704465,51.41989459565264,4012660
130,2008-04-15,51.93928527832031,52.19898163426477,49.96559226867099,50.84855917441069,6362785
131,2008-04-16,51.23810958862305,52.82225824615908,51.03035036660983,52.45868401058303,4725794
132,2008-04-17,53.2118034362793,54.43237434990813,51.44586587948265,52.017199343637564,14831167
133,2008-04-21,54.06879806518555,55.003705733734925,53.49746814499695,54.01686090281799,7639361
134,2008-04-22,54.95176315307617,55.5750372588434,53.49746629923916,54.016859039140215,8814769
135,2008-04-23,55.00370407104492,55.65294499869552,54.27655564101925,55.05564475419995,5265604
136,2008-04-24,53.05598068237305,55.678914704607884,52.588528628744335,55.57503686184121,8801780
137,2008-04-25,53.497467041015625,54.250585819843145,52.770315081657245,54.016859788118396,4095990
138,2008-04-28,53.705223083496094,54.74400858452142,53.49746739223404,53.549404553870794,4708244
139,2008-04-29,54.45833969116211,54.977732420920304,53.75716161940297,54.01685798428207,6497143
140,2008-04-30,54.82191467285156,55.52309627688469,54.5362514853304,55.003703539780865,6331377
141,2008-05-02,55.31534194946289,56.87352019904128,55.21146058160499,55.652945827928534,5658418
142,2008-05-05,55.05564498901367,56.35412684985291,54.692067250092705,56.04248979430851,7642293
143,2008-05-06,54.588191986083984,55.67891820969063,54.27655843816612,54.61416232899989,5061166
144,2008-05-07,53.809104919433594,54.89983118533787,52.978078570401664,54.536256937489036,4303106
145,2008-05-08,53.15985870361328,53.70522178291601,52.84822517426703,53.39358473121233,3642073
146,2008-05-09,52.84822463989258,54.22461397255873,52.04316519976294,52.45868009038057,8621761
147,2008-05-12,52.84822463989258,53.23776918940459,51.679587468999145,52.84822463989258,4890395
148,2008-05-13,53.004051208496094,53.39359584301557,52.562569402788924,53.08196224881489,5056766
149,2008-05-14,53.08195114135742,53.36761785136726,51.9392878236755,51.9392878236755,2982486
150,2008-05-15,53.1079216003418,53.70522184066581,51.939287938732484,51.939287938732484,2646760
151,2008-05-16,53.523433685302734,53.679252213395074,52.87419275354923,53.49746686591858,4422288
152,2008-05-20,53.4195556640625,53.62731487495116,52.8741925787213,52.97807394534436,3464912
153,2008-05-21,53.75716781616211,54.536257000607485,52.19898944727136,52.19898944727136,3419088
154,2008-05-22,53.0300178527832,53.28971425766453,52.45868787545904,52.45868787545904,3558000
155,2008-05-23,52.14704513549805,53.44552701933796,51.93928944302668,52.718378573330625,4417028
156,2008-05-26,51.75749969482422,52.06913675061721,49.34232131832224,49.34232131832224,2605807
157,2008-05-27,50.19932174682617,52.406740924601046,49.965595714827394,51.83540749317514,3316550
158,2008-05-28,52.04316711425781,52.35480065191694,49.49814051707517,50.38110749064567,4505700
159,2008-05-29,52.90016555786133,53.497469356294296,51.367957592068315,52.5885320095272,11026212
160,2008-05-30,51.21213912963867,53.23777304730406,51.004383430453444,53.03001382576118,4023430
161,2008-06-02,49.03068542480469,51.939286064342774,48.30353350374151,50.90049710248719,4431595
162,2008-06-03,47.21281814575195,48.822933710470544,46.771332857320644,48.30354091107271,6240766
163,2008-06-04,45.75851058959961,47.49847408748498,45.47284388924311,47.005051708155015,5762089
164,2008-06-05,45.68060302734375,46.01821043418732,44.148395092406616,45.70657336977134,9721099
165,2008-06-06,45.18717956542969,47.082965205786756,44.537938631545245,45.44687593898347,6317089
166,2008-06-09,44.56391143798828,45.65463767617998,42.59021818535257,44.667789288683274,6500809
167,2008-06-10,44.25226974487305,44.61584746789495,43.23945464217982,44.14839190501993,6717902
168,2008-06-11,44.46002960205078,45.1871780140944,44.14839255554216,44.66778528481828,2586175
169,2008-06-12,44.77166748046875,45.03136387036357,42.5902185098238,43.8887004592979,3244212
170,2008-06-13,44.48600387573242,45.135244844723154,44.01854826464449,44.693759576866384,4248430
171,2008-06-16,46.04418182373047,46.74535995107591,44.71972955337885,44.87554808913039,4354615
172,2008-06-17,47.420570373535156,47.784144601937605,45.23912148076285,46.69342191673025,4736084
173,2008-06-18,47.36862564086914,48.40741459696039,47.264747801967204,47.264747801967204,5055019
174,2008-06-19,46.355812072753906,47.264749357179035,45.60269331298742,46.433723096261936,4221271
175,2008-06-20,45.29106140136719,46.92715081234048,44.693761098503195,46.74536192589085,3837789
176,2008-06-23,43.706912994384766,45.08330601886392,43.265431230665584,44.92748747540393,4516050
177,2008-06-24,42.35648727416992,44.35615064031838,41.915002056493314,43.70690622276449,5238203
178,2008-06-25,41.18785858154297,42.04485525660363,40.252950876340066,41.55143282180029,3933879
179,2008-06-26,43.52511978149414,45.39493492117478,41.42157862994273,41.42157862994273,18253250
180,2008-06-27,41.603370666503906,43.005734008418614,41.36964461697071,42.070826287928064,6821283
181,2008-06-30,40.772342681884766,41.96694674768199,39.603708958848756,41.57740217333665,4596315
182,2008-07-01,37.88970947265625,40.7723398253225,36.435409125852274,40.7723398253225,6202295
183,2008-07-02,39.5517692565918,39.96728418402814,36.695108973708805,37.91568341261099,5245963
184,2008-07-03,38.51298522949219,39.5517708281803,37.396292119845604,39.214166917549804,4726793
185,2008-07-04,39.03236770629883,39.78548636170566,37.65597856098142,37.9156748919739,4862814
186,2008-07-07,39.889373779296875,41.49949282747618,39.55176987678723,39.55176987678723,5528014
187,2008-07-08,41.058013916015625,42.070829216056566,36.8768974654291,36.8768974654291,8354280
188,2008-07-09,43.91466522216797,44.09645055857879,41.60336482793348,41.60336482793348,6860769
189,2008-07-10,45.836421966552734,46.38178507294442,42.69409504149364,43.91466944521037,7216175
190,2008-07-11,43.654972076416016,46.84923609221973,43.31736467420713,46.27790617844378,6040791
191,2008-07-14,43.680938720703125,45.23912049277688,42.59021605931627,42.59021605931627,5942149
192,2008-07-15,41.863067626953125,43.05767175696535,41.55143406413982,42.59021965156648,3693378
193,2008-07-16,40.720401763916016,42.59021711904312,40.01922012515395,41.86306513766809,6973872
194,2008-07-17,42.7979736328125,43.10961070540617,41.55143238715316,41.55143238715316,5038238
195,2008-07-18,45.18717956542969,45.55075378393347,42.30454911451126,43.57706064045327,5983177
196,2008-07-21,47.732208251953125,48.01787497997532,45.213151908063296,45.96627072022533,8754188
197,2008-07-22,49.679931640625,50.12141338623931,47.31669380841039,47.73220873314445,12631056
198,2008-07-23,53.18583297729492,54.22461852996694,50.95244333457855,51.8873510364549,12798869
199,2008-07-24,51.316017150878906,54.17267739719813,48.12175301166503,48.12175301166503,10764301
200,2008-07-25,51.41989517211914,53.08195486612799,49.47217227041285,50.770654204883705,10710381
201,2008-07-28,51.00437927246094,52.432709274402214,50.43304586274148,51.41989063695796,5533881
202,2008-07-29,48.95277786254883,50.640804321013526,48.56323329521082,49.86171518633751,5145929
203,2008-07-30,51.00437927246094,51.41989063695796,49.39426040678419,49.39426040678419,7354746
204,2008-07-31,49.21247100830078,51.88734564173975,48.563230105382196,51.88734564173975,6006517
205,2008-08-01,50.64080810546875,50.84856733698968,46.7453621409768,48.43338872558998,4699412
206,2008-08-04,50.95243835449219,51.887345964990764,49.62798619981565,49.62798619981565,4301346
207,2008-08-05,53.23777389526367,53.62731847920879,50.640806479938504,51.160199258531996,9161115
208,2008-08-06,51.88734817504883,55.13355284813203,51.52377395613501,55.13355284813203,8616591
209,2008-08-07,51.75749969482422,52.926133370511714,50.147380777156236,50.147380777156236,4809365
210,2008-08-08,50.87453079223633,52.14704226385299,50.692741929566516,51.16019397306411,4883824
211,2008-08-11,51.34198760986328,52.09510642657615,50.95244302994031,51.52377648943707,2714705
212,2008-08-12,50.459022521972656,51.93929339101079,50.069477927210805,51.67959347214509,5801276
213,2008-08-13,50.666770935058594,51.160193312907374,49.47216697865392,49.86171151732779,2754609
214,2008-08-14,49.446205139160156,50.900502078750534,49.342323767168565,50.38110930822321,2566362
215,2008-08-18,48.874874114990234,50.38111181553725,48.407422007195045,49.342326222785424,2963058
216,2008-08-19,47.9659309387207,49.082623907361025,46.97908263116288,48.796960721679135,2941144
217,2008-08-20,48.511295318603516,48.9008398794021,48.17368791916358,48.30353610609644,3319410
218,2008-08-21,47.991905212402344,48.79696472016899,47.4205717495079,48.30353876477938,4138486
219,2008-08-22,47.49847412109375,49.65395602316585,46.2779033421357,49.65395602316585,4139879
220,2008-08-25,48.01787567138672,48.66711664335031,47.68026825255102,48.66711664335031,2034227
221,2008-08-26,48.09577941894531,48.2515979445062,47.21281247057683,47.52444599934118,1489491
222,2008-08-27,47.13490295410156,48.69308121482979,46.87520657731352,48.35547733394836,4297168
223,2008-08-28,46.4337272644043,47.784146380499536,45.83642345332183,47.26475359991881,7382078
224,2008-08-29,48.3554801940918,48.537269077538944,47.05699823334864,47.26475393812444,2219080
225,2008-09-01,47.9659309387207,48.173686623281604,47.005052972322346,47.8880199152423,3417069
226,2008-09-02,50.484989166259766,50.69274485929741,47.888021869143934,48.30353677757677,5030404
227,2008-09-04,49.42023849487305,50.32917591132258,49.00472354288168,49.91366095933121,2813325
228,2008-09-05,48.329505920410156,48.874869004046715,47.7841428367736,48.82292832089754,3330688
229,2008-09-08,50.87453079223633,52.92613135125388,50.38110488566322,50.90049761059715,8377948
230,2008-09-09,51.05631637573242,51.47183126213015,49.88768273906482,50.8745310345541,3737279
231,2008-09-10,50.614837646484375,51.471834288146965,50.121411708552664,50.79662299834982,3847698
232,2008-09-11,49.26441192626953,50.381104875714016,48.87486738264601,50.381104875714016,2567354
233,2008-09-12,49.75783920288086,51.10826182916709,48.95277969576244,49.60202066563895,6093354
234,2008-09-15,46.61551284790039,48.69308398019352,45.213153038074076,47.93996514920881,6770268
235,2008-09-16,47.524444580078125,47.93995946171248,44.1483918906296,44.79763279244663,4654621
236,2008-09-17,46.30387878417969,48.19966101268445,45.70657497677465,48.19966101268445,4674190
237,2008-09-18,46.19999313354492,47.10893040981421,42.87588107498879,45.70657074518451,6603710
238,2008-09-19,49.00471496582031,49.26441132506677,46.74535523143326,47.29071829032227,9821730
239,2008-09-22,47.93996810913086,52.458688418750626,47.55042349777453,50.381113635825585,4162514
240,2008-09-23,47.36862564086914,48.43338141491791,46.48565872666673,47.36862564086914,6569683
241,2008-09-24,48.459354400634766,48.97874714585546,46.90117616497268,47.52444675476602,5730103
242,2008-09-25,46.953121185302734,48.79696630561602,45.83642456651911,48.589207074923394,10926783
243,2008-09-26,46.19999313354492,47.21281177355945,45.39493722102089,47.21281177355945,4967945
244,2008-09-29,44.48600387573242,47.524449497194425,43.62900368325005,47.524449497194425,7859964
245,2008-09-30,44.56391143798828,46.22596761618131,42.07082540951989,42.07082540951989,6616439
246,2008-10-01,46.04418182373047,46.48566356560923,44.226303603106025,45.13524447459707,3743739
247,2008-10-03,46.69342041015625,47.264750315680985,45.446875709965276,46.277905510092594,4681406
248,2008-10-06,45.7325439453125,46.7453591262907,44.79763626965662,46.17402920175926,5560277
249,2008-10-07,47.2387809753418,48.251599666453174,45.7065730510878,45.7065730510878,9928258
250,2008-10-08,46.875205993652344,47.26475055398403,43.680938485518,45.654635151360885,9985473
251,2008-10-10,46.58953857421875,47.65429439417314,43.13557826708303,46.69341993995669,9025179
252,2008-10-13,47.524444580078125,47.88801878062419,46.51162947771503,46.82326651953014,6805621
253,2008-10-14,46.38178634643555,49.290387312146706,46.018212106311076,47.784146142548614,5099383
254,2008-10-15,45.99223709106445,46.97908186006719,45.49881470656308,46.12208527237309,5495022
255,2008-10-16,44.22630310058594,45.34299965881883,43.36930644722654,45.34299965881883,6651066
256,2008-10-17,40.902191162109375,45.4468778948912,40.30488736381489,45.13524434662932,5586092
257,2008-10-20,41.36964797973633,43.0057375041751,40.0711659074951,41.05801439581327,7922965
258,2008-10-21,41.70724868774414,43.88869751189084,40.51264466998173,41.78515619053751,8047276
259,2008-10-22,39.42192077636719,41.603369726659764,39.03237619515931,41.29173617510808,5408099
260,2008-10-23,37.500160217285156,38.79864187776597,36.92882687773083,38.43506771730272,6641370
261,2008-10-24,32.64384841918945,36.87689865255438,32.20236309663124,36.35750581300737,9905588
262,2008-10-27,30.124786376953125,32.20235736538334,27.008429894307802,32.046538836779575,12878172
263,2008-10-29,34.098140716552734,36.25361906339748,31.163569778993754,34.27992605242167,13094201
264,2008-10-31,36.27959442138672,37.396291020565364,34.4876900207951,35.890049833329506,8097887
265,2008-11-03,37.39628982543945,38.38313467470329,36.09780438438854,38.33119398901251,4951148
266,2008-11-04,39.03236770629883,39.34400471243258,36.695100727366444,36.87688604564703,4515828
267,2008-11-05,37.604042053222656,40.92815757172819,36.87689013244458,40.92815757172819,6145587
268,2008-11-06,36.35749816894531,38.82461716044691,35.60437941441487,36.87689089929146,4896229
269,2008-11-07,39.18819046020508,40.356824076435835,35.83810460912441,36.0978009682868,8250147
270,2008-11-10,40.0711555480957,40.980092763681476,39.188188671712375,40.40875939065613,3775177
271,2008-11-11,39.60370635986328,41.265762396859756,38.69476907937299,40.2529472744992,8900004
272,2008-11-12,37.941650390625,40.46070678671353,37.47419829679883,40.46070678671353,5705390
273,2008-11-14,37.81180191040039,39.473861614493735,37.3443498200977,37.60404620856757,4038880
274,2008-11-17,39.36997604370117,40.668461369967304,35.83810483259775,40.668461369967304,5361538
275,2008-11-18,37.24047088623047,39.26610124844718,36.51331890624574,39.26610124844718,6392448
276,2008-11-19,36.3315315246582,38.5649209803355,35.86407595168905,37.39628733144874,5606729
277,2008-11-20,35.941986083984375,36.61719380204938,34.40977474221005,36.35749744206828,5080395
278,2008-11-21,38.22731399536133,39.42191799801105,34.79932051338516,35.708257805477295,8350092
279,2008-11-24,39.18819046020508,39.81146101772335,37.24046776648716,39.36997579820437,5420119
280,2008-11-25,38.22731399536133,40.071158920934,37.91568046577277,39.60370686537245,5453771
281,2008-11-26,39.08431625366211,39.681616526308126,37.52613795386453,38.64283099310974,5246053
282,2008-11-27,39.08431625366211,39.08431625366211,39.08431625366211,39.08431625366211,0
283,2008-11-28,38.46104049682617,39.21416279457816,36.9288326043289,37.91568093274022,8464961
284,2008-12-01,38.14940643310547,40.72039977933511,37.99358790737937,39.214162249483486,5733003
285,2008-12-02,37.81180191040039,38.227316836423725,36.61719781896743,37.863742597037444,5879324
286,2008-12-03,38.954471588134766,39.44789405659661,37.00674853708172,38.175382367713546,6430656
287,2008-12-04,40.82427978515625,41.03203900458353,34.53962591932866,34.53962591932866,4648185
288,2008-12-05,40.33085632324219,42.27857914190506,38.980433760026244,38.980433760026244,5338962
289,2008-12-08,40.43473815917969,41.75919051103826,38.694774382889925,41.42158659809845,11709287
290,2008-12-10,39.785491943359375,42.33051845755108,39.21416204843607,42.33051845755108,11172070
291,2008-12-11,39.34401321411133,40.48667661292011,38.72073906716319,40.48667661292011,9867592
292,2008-12-12,38.12343978881836,38.5649250674629,37.2924099192608,38.38313618276038,9847702
293,2008-12-15,38.746707916259766,39.6037080740884,38.43507437716007,39.42191920117876,5741641
294,2008-12-16,40.22698211669922,40.72040457092864,36.876895747632474,38.95447046452084,9183505
295,2008-12-17,40.1750373840332,41.29173390210583,39.11028154953883,41.29173390210583,8720755
296,2008-12-18,41.36964797973633,41.81113329324156,39.26610631823393,39.26610631823393,12640018
297,2008-12-19,43.36930465698242,43.88869740057416,41.317704024266554,42.590215541594816,10050607
298,2008-12-22,43.39527893066406,43.75885317965012,41.88903772435357,41.88903772435357,6524631
299,2008-12-23,42.512306213378906,43.810788124182835,42.20067266820053,43.10961000576328,5151765
300,2008-12-24,41.78515625,43.08363811412054,35.0590173759696,35.0590173759696,13318746
301,2008-12-26,41.863067626953125,44.07048700023478,40.77234487356982,44.07048700023478,5480531
302,2008-12-29,42.746036529541016,43.08364042336463,41.03203967256172,42.330521606279724,3418418
303,2008-12-30,42.66812515258789,43.36930680002783,41.08397650188268,42.64215480965352,4868199
304,2008-12-31,43.1875114440918,43.83675230828246,42.22663707850388,43.83675230828246,4396180
305,2009-01-02,43.810791015625,44.53794304708064,42.97976465127864,44.53794304708064,3976548
306,2009-01-05,42.823944091796875,44.53794095098454,42.27858097446112,44.53794095098454,4505326
307,2009-01-06,42.512306213378906,44.460032601942416,41.81112809495935,44.460032601942416,3969700
